mass_A
t;x;y
5.679223333E1;-1.491109487E-1;2.064577602E-1
5.679640000E1;-1.536273343E-1;2.064989402E-1
5.680054444E1;-1.581362680E-1;2.064573809E-1
5.680471111E1;-1.624938456E-1;2.063893237E-1
5.680884444E1;-1.672067377E-1;2.063266283E-1
5.681300000E1;-1.717379026E-1;2.063416784E-1
5.681715556E1;-1.762580348E-1;2.065859891E-1
5.682131111E1;-1.808782097E-1;2.067711907E-1
5.682545556E1;-1.854391179E-1;2.067387764E-1
5.682961111E1;-1.900364067E-1;2.066890888E-1
5.683377778E1;-1.944756588E-1;2.067040852E-1
5.683791111E1;-1.991283326E-1;2.068981865E-1
5.684207778E1;-2.036893804E-1;2.071424822E-1
5.684622222E1;-2.082484376E-1;2.071531914E-1
5.685038889E1;-2.128632584E-1;2.071415109E-1
5.685455556E1;-2.172831188E-1;2.070747757E-1
5.685868889E1;-2.219430871E-1;2.070083801E-1
5.686283333E1;-2.264108975E-1;2.071980371E-1
5.686700000E1;-2.309858547E-1;2.074030088E-1
5.687114444E1;-2.355571922E-1;2.074163099E-1
5.687530000E1;-2.399834705E-1;2.073961748E-1
5.687945556E1;-2.447232197E-1;2.073553269E-1
5.688360000E1;-2.491532896E-1;2.074617711E-1
5.688775556E1;-2.538706694E-1;2.076468834E-1
5.689191111E1;-2.547675536E-1;2.077642598E-1
5.689606667E1;-2.508180897E-1;2.078203410E-1
5.690022222E1;-2.464657463E-1;2.078598854E-1
5.690437778E1;-2.422978949E-1;2.076620979E-1
5.690853333E1;-2.379703137E-1;2.076367737E-1
5.691267778E1;-2.337125979E-1;2.076185429E-1
5.691682222E1;-2.297322989E-1;2.076109675E-1
5.692096667E1;-2.256171353E-1;2.077008393E-1
5.692513333E1;-2.214362461E-1;2.077452347E-1
5.692928889E1;-2.173449785E-1;2.078177217E-1
5.693343333E1;-2.134104885E-1;2.078669411E-1
5.693760000E1;-2.091441532E-1;2.079440495E-1
5.694174444E1;-2.050968018E-1;2.079764001E-1
5.694590000E1;-2.009910167E-1;2.079599542E-1
5.695007778E1;-1.968016806E-1;2.077814412E-1
5.695421111E1;-1.926912407E-1;2.076958002E-1
5.695835556E1;-1.884312564E-1;2.076421688E-1
5.696251111E1;-1.844534175E-1;2.077333187E-1
5.696665556E1;-1.804818168E-1;2.078254962E-1
5.697081111E1;-1.763522417E-1;2.079550449E-1
5.697496667E1;-1.721513907E-1;2.079763353E-1
5.697914444E1;-1.678524494E-1;2.080166929E-1
5.698328889E1;-1.638982367E-1;2.080656731E-1
5.698743333E1;-1.596725944E-1;2.081502915E-1
5.699160000E1;-1.557049133E-1;2.082189023E-1
5.699574444E1;-1.516642340E-1;2.082211985E-1
5.699990000E1;-1.474557323E-1;2.081291965E-1
5.700404444E1;-1.433029726E-1;2.079415762E-1
5.700821111E1;-1.389946944E-1;2.078080341E-1
5.701235556E1;-1.350380387E-1;2.078512318E-1
5.701648889E1;-1.309908336E-1;2.079474311E-1
5.702065556E1;-1.268234597E-1;2.080413799E-1
5.702480000E1;-1.227126574E-1;2.081010637E-1
5.702896667E1;-1.185771854E-1;2.081853934E-1
5.703311111E1;-1.146696630E-1;2.082793992E-1
5.703726667E1;-1.107035237E-1;2.083788202E-1
5.704141111E1;-1.067738329E-1;2.084355268E-1
5.704557778E1;-1.026884097E-1;2.084510820E-1
5.704972222E1;-9.846971323E-2;2.083940117E-1
5.705387778E1;-9.434410594E-2;2.081862727E-1
5.705803333E1;-9.022655984E-2;2.080256929E-1
5.706217778E1;-8.626413255E-2;2.081017992E-1
5.706633333E1;-8.225662145E-2;2.081491219E-1
5.707047778E1;-7.818210650E-2;2.082355058E-1
5.707463333E1;-7.428553226E-2;2.082770316E-1
5.707880000E1;-7.025128966E-2;2.083641759E-1
5.708295556E1;-6.628927244E-2;2.084637589E-1
5.708710000E1;-6.237220501E-2;2.085445469E-1
5.709125556E1;-5.829875649E-2;2.086202145E-1
5.709540000E1;-5.434515203E-2;2.086431063E-1
5.709955556E1;-5.032420882E-2;2.086449102E-1
5.710372222E1;-4.626783163E-2;2.086006133E-1
5.710785556E1;-4.219011160E-2;2.087132462E-1
5.711205556E1;-3.833560027E-2;2.088333137E-1
5.711617778E1;-3.429170601E-2;2.089607674E-1
5.712033333E1;-3.025002336E-2;2.090815059E-1
5.712447778E1;-2.618590415E-2;2.091920214E-1
5.712863333E1;-2.211947407E-2;2.093015354E-1
5.713281111E1;-1.824271591E-2;2.094262148E-1
5.713694444E1;-1.425460489E-2;2.095282064E-1
5.714108889E1;-1.036407227E-2;2.095914215E-1
5.714524444E1;-6.360226095E-3;2.096058508E-1
5.714938889E1;-2.288018456E-3;2.095633555E-1
5.715355556E1;1.648581612E-3;2.095406433E-1
5.715770000E1;5.823930136E-3;2.097345530E-1
5.716186667E1;9.599940560E-3;2.098828576E-1
5.716601111E1;1.363289540E-2;2.100279463E-1
5.717016667E1;1.753391963E-2;2.101013475E-1
5.717432222E1;2.146009958E-2;2.102089197E-1
5.717846667E1;2.540568303E-2;2.103205412E-1
5.718261111E1;2.933133103E-2;2.104346351E-1
5.718676667E1;3.309289864E-2;2.105200180E-1
5.719093333E1;3.710873497E-2;2.105918077E-1
5.719506667E1;4.105378135E-2;2.105764742E-1
5.719923333E1;4.508407142E-2;2.105985793E-1
5.720338889E1;4.895129215E-2;2.106342730E-1
5.720753333E1;5.287830182E-2;2.108127650E-1
5.721168889E1;5.662444746E-2;2.109425849E-1
5.721584444E1;6.062239917E-2;2.110580075E-1
5.721998889E1;6.453171080E-2;2.111036220E-1
5.722415556E1;6.839950571E-2;2.112215933E-1
5.722828889E1;7.238820300E-2;2.113275844E-1
5.723244444E1;7.626914956E-2;2.114648801E-1
5.723663333E1;8.014664628E-2;2.115478099E-1
5.724075556E1;8.398562524E-2;2.116312741E-1
5.724491111E1;8.778358234E-2;2.116463743E-1
5.724906667E1;9.187645729E-2;2.116350686E-1
5.725322222E1;9.566153435E-2;2.116974327E-1
5.725740000E1;9.966977623E-2;2.118397920E-1
5.726153333E1;1.034809036E-1;2.119488131E-1
5.726567778E1;1.073884336E-1;2.120480742E-1
5.726983333E1;1.114324670E-1;2.121195250E-1
5.727397778E1;1.153569387E-1;2.122451322E-1
5.727813333E1;1.194223540E-1;2.123746981E-1
5.728228889E1;1.231226325E-1;2.124874499E-1
5.728648889E1;1.270307360E-1;2.125511097E-1
5.729058889E1;1.309926280E-1;2.126116754E-1
5.729475556E1;1.350050660E-1;2.125811243E-1
5.729891111E1;1.391094917E-1;2.125007002E-1
5.730305556E1;1.429419750E-1;2.126310316E-1
5.730721111E1;1.469008755E-1;2.127943865E-1
5.731136667E1;1.507723398E-1;2.130114051E-1
5.731551111E1;1.546190665E-1;2.131153931E-1
5.731966667E1;1.586191146E-1;2.132429007E-1
5.732382222E1;1.624013694E-1;2.133282364E-1
5.732797778E1;1.664689918E-1;2.134311286E-1
5.733212222E1;1.701904379E-1;2.135129455E-1
5.733627778E1;1.742270338E-1;2.135735088E-1
5.734043333E1;1.782814551E-1;2.136000271E-1
5.734458889E1;1.822067029E-1;2.136206980E-1
5.734873333E1;1.863497691E-1;2.136398514E-1
5.735288889E1;1.901514595E-1;2.137667176E-1
5.735703333E1;1.941586409E-1;2.139150437E-1
5.736118889E1;1.979809614E-1;2.140312946E-1
5.736534444E1;2.019856959E-1;2.141179538E-1
5.736950000E1;2.060822491E-1;2.141946124E-1
5.737364444E1;2.099504129E-1;2.143097698E-1
5.737780000E1;2.141319648E-1;2.144248992E-1
5.738196667E1;2.178046083E-1;2.145240482E-1
5.738611111E1;2.218873823E-1;2.145886069E-1
5.739026667E1;2.259543617E-1;2.146577976E-1
5.739441111E1;2.299090015E-1;2.146757079E-1
5.739860000E1;2.340724256E-1;2.147109992E-1
5.740272222E1;2.380276860E-1;2.147947992E-1
5.740687778E1;2.420033285E-1;2.149175354E-1
5.741104444E1;2.460077262E-1;2.150204778E-1
5.741517778E1;2.500231486E-1;2.150956955E-1
5.741933333E1;2.541142597E-1;2.152376735E-1
5.742347778E1;2.579822328E-1;2.153456651E-1
5.742763333E1;2.619925628E-1;2.154722884E-1
5.743180000E1;2.659832899E-1;2.155816361E-1
5.743595556E1;2.698859988E-1;2.156440459E-1
5.744010000E1;2.740659881E-1;2.157042431E-1
5.744425556E1;2.782108287E-1;2.157100403E-1
5.744840000E1;2.824220916E-1;2.157941385E-1
5.745256667E1;2.863362455E-1;2.159015948E-1
5.745676667E1;2.904803691E-1;2.160122674E-1
5.746086667E1;2.944187828E-1;2.161015797E-1
5.746502222E1;2.983850004E-1;2.161996732E-1
5.746916667E1;3.026279671E-1;2.163071672E-1
5.747333333E1;3.065556073E-1;2.164058880E-1
5.747746667E1;3.106060795E-1;2.165108271E-1
5.748164444E1;3.147155439E-1;2.166089918E-1
5.748577778E1;3.187614261E-1;2.166160416E-1
5.748992222E1;3.230628009E-1;2.166433259E-1
5.749411111E1;3.271749269E-1;2.166486523E-1
5.749823333E1;3.313134179E-1;2.167403001E-1
5.750240000E1;3.353862311E-1;2.168899884E-1
5.750654444E1;3.395234009E-1;2.170313507E-1
5.751071111E1;3.435140714E-1;2.171931147E-1
5.751485556E1;3.476690478E-1;2.172806464E-1
5.751900000E1;3.520049796E-1;2.173964348E-1
5.752315556E1;3.560183378E-1;2.174954225E-1
5.752730000E1;3.601077201E-1;2.176008901E-1
5.753146667E1;3.642187390E-1;2.177073173E-1
5.753562222E1;3.684178823E-1;2.177280467E-1
5.753976667E1;3.726964078E-1;2.177757526E-1
5.754392222E1;3.768707357E-1;2.177729450E-1
5.754807778E1;3.811801939E-1;2.178630804E-1
5.755222222E1;3.852112025E-1;2.180403991E-1
5.755638889E1;3.893938635E-1;2.181788522E-1
5.756053333E1;3.935974706E-1;2.183145883E-1
5.756467778E1;3.976656917E-1;2.183949892E-1
5.756884444E1;4.019604627E-1;2.184915920E-1
5.757300000E1;4.058639387E-1;2.186050579E-1
5.757714444E1;4.100694478E-1;2.186836827E-1
5.758130000E1;4.140395817E-1;2.187650461E-1
5.758545556E1;4.181698702E-1;2.187876888E-1
5.758960000E1;4.223678570E-1;2.188022914E-1
5.759375556E1;4.264884831E-1;2.188134940E-1
5.759791111E1;4.307218396E-1;2.188992146E-1
5.760205556E1;4.346421132E-1;2.190650128E-1
5.760622222E1;4.387757006E-1;2.191748062E-1
5.761037778E1;4.429973646E-1;2.193078457E-1
5.761453333E1;4.469128978E-1;2.193736316E-1
5.761868889E1;4.510601334E-1;2.194964629E-1
5.762283333E1;4.550597097E-1;2.196161472E-1
5.762698889E1;4.590939248E-1;2.197111866E-1
5.763114444E1;4.630932428E-1;2.198255617E-1
5.763527778E1;4.671481687E-1;2.198538851E-1
5.763945556E1;4.713085089E-1;2.199504312E-1
5.764360000E1;4.752470790E-1;2.199668875E-1
5.764773333E1;4.793723985E-1;2.200458523E-1
5.765190000E1;4.832423304E-1;2.201615348E-1
5.765605556E1;4.873097839E-1;2.202251728E-1
5.766020000E1;4.914198585E-1;2.203407491E-1
5.766436667E1;4.953603767E-1;2.204432873E-1
5.766850000E1;4.994589485E-1;2.205479049E-1
5.767265556E1;5.032138689E-1;2.206756120E-1
5.767681111E1;5.072992840E-1;2.207557355E-1
5.768097778E1;5.111323731E-1;2.208545928E-1
5.768512222E1;5.151161247E-1;2.208887505E-1
5.768927778E1;5.193325364E-1;2.209659037E-1
5.769344444E1;5.231804461E-1;2.209939616E-1
5.769758889E1;5.272367563E-1;2.211145697E-1
5.770173333E1;5.310188122E-1;2.212266431E-1
5.770587778E1;5.350208092E-1;2.213129374E-1
5.771007778E1;5.389822978E-1;2.214168009E-1
5.771420000E1;5.428610034E-1;2.214884334E-1
5.771834444E1;5.469080556E-1;2.215412630E-1
5.772250000E1;5.507400676E-1;2.216630841E-1
5.772664444E1;5.547892832E-1;2.217249781E-1
5.773080000E1;5.586592668E-1;2.218435807E-1
5.773496667E1;5.626440555E-1;2.218662586E-1
5.773911111E1;5.666038713E-1;2.219623937E-1
5.774326667E1;5.657680038E-1;2.219730946E-1
5.774741111E1;5.623805796E-1;2.220081809E-1
5.775158889E1;5.588359425E-1;2.219718156E-1
5.775573333E1;5.552717209E-1;2.219094868E-1
5.775986667E1;5.521062855E-1;2.218734041E-1
5.776403333E1;5.488476207E-1;2.217808493E-1
5.776817778E1;5.454248169E-1;2.217095703E-1
5.777234444E1;5.420819321E-1;2.216316448E-1
5.777651111E1;5.386433603E-1;2.215431291E-1
5.778063333E1;5.352710672E-1;2.214659675E-1
5.778480000E1;5.320795067E-1;2.213740756E-1
5.778895556E1;5.286143957E-1;2.212969250E-1
5.779308889E1;5.252347462E-1;2.212513523E-1
5.779728889E1;5.219461192E-1;2.212078496E-1
5.780141111E1;5.185384833E-1;2.211987209E-1
5.780554444E1;5.152110256E-1;2.211778674E-1
5.780971111E1;5.117779157E-1;2.211649163E-1
5.781386667E1;5.083723137E-1;2.210465062E-1
5.781802222E1;5.048489256E-1;2.209691515E-1
5.782217778E1;5.014498999E-1;2.208436435E-1
5.782631111E1;4.979425318E-1;2.207046209E-1
5.783047778E1;4.945234376E-1;2.206012707E-1
5.783463333E1;4.912445684E-1;2.204953144E-1
5.783877778E1;4.877683406E-1;2.204179986E-1
5.784293333E1;4.842789731E-1;2.203651693E-1
5.784708889E1;4.807256505E-1;2.203351457E-1
5.785123333E1;4.771754413E-1;2.203606155E-1
5.785540000E1;4.737607729E-1;2.203642771E-1
5.785954444E1;4.702347999E-1;2.203371417E-1
5.786370000E1;4.667008452E-1;2.201897670E-1
5.786785556E1;4.631560889E-1;2.200758555E-1
5.787201111E1;4.597416460E-1;2.199420697E-1
5.787615556E1;4.562565306E-1;2.197905591E-1
5.788031111E1;4.528186885E-1;2.196774445E-1
5.788446667E1;4.495617995E-1;2.195694321E-1
5.788863333E1;4.459534564E-1;2.195022073E-1
5.789276667E1;4.424306777E-1;2.194759104E-1
5.789692222E1;4.389242382E-1;2.194580270E-1
5.790107778E1;4.354360038E-1;2.194838019E-1
5.790523333E1;4.319307304E-1;2.195433941E-1
5.790937778E1;4.284364741E-1;2.195418598E-1
5.791353333E1;4.249247073E-1;2.194593725E-1
5.791768889E1;4.214137656E-1;2.193561215E-1
5.792184444E1;4.179334791E-1;2.191525675E-1
5.792601111E1;4.145261353E-1;2.189328884E-1
5.793014444E1;4.110838521E-1;2.188001730E-1
5.793430000E1;4.076430687E-1;2.186892981E-1
5.793845556E1;4.041513197E-1;2.186136689E-1
5.794261111E1;4.006625074E-1;2.185548188E-1
5.794680000E1;3.971484702E-1;2.185290873E-1
5.795090000E1;3.936123953E-1;2.185868889E-1
5.795506667E1;3.901868808E-1;2.185733613E-1
5.795921111E1;3.866352250E-1;2.185755757E-1
5.796337778E1;3.832148522E-1;2.184351666E-1
5.796751111E1;3.796051041E-1;2.183341418E-1
5.797167778E1;3.761131656E-1;2.181662297E-1
5.797582222E1;3.727987031E-1;2.179934418E-1
5.797998889E1;3.693434749E-1;2.178839612E-1
5.798414444E1;3.659519173E-1;2.177841805E-1
5.798828889E1;3.624767136E-1;2.177181306E-1
5.799243333E1;3.589410926E-1;2.176941328E-1
5.799661111E1;3.554404298E-1;2.176746589E-1
5.800074444E1;3.519462573E-1;2.176767822E-1
5.800488889E1;3.485041673E-1;2.175877147E-1
5.800904444E1;3.449739361E-1;2.175480405E-1
5.801321111E1;3.415449742E-1;2.174409948E-1
5.801736667E1;3.380160975E-1;2.173746915E-1
5.802151111E1;3.345137752E-1;2.172592477E-1
5.802566667E1;3.311756047E-1;2.171052743E-1
5.802985556E1;3.277818156E-1;2.169974762E-1
5.803397778E1;3.243450891E-1;2.168948474E-1
5.803813333E1;3.208652686E-1;2.168210925E-1
5.804226667E1;3.173678681E-1;2.167664678E-1
5.804642222E1;3.138618483E-1;2.167009114E-1
5.805057778E1;3.103889870E-1;2.166640012E-1
5.805473333E1;3.069638808E-1;2.165808014E-1
5.805888889E1;3.034391755E-1;2.165405596E-1
5.806304444E1;3.000091828E-1;2.164921151E-1
5.806720000E1;2.964987038E-1;2.164315675E-1
5.807135556E1;2.930366060E-1;2.163206990E-1
5.807550000E1;2.896456970E-1;2.161841394E-1
5.807964444E1;2.862130208E-1;2.160848784E-1
5.808381111E1;2.827633299E-1;2.159918834E-1
5.808797778E1;2.792517800E-1;2.159219819E-1
5.809211111E1;2.757850565E-1;2.158748994E-1
5.809625556E1;2.723192001E-1;2.158347979E-1
5.810041111E1;2.688220827E-1;2.158046052E-1
5.810456667E1;2.654049688E-1;2.157339405E-1
5.810872222E1;2.619132622E-1;2.156944710E-1
5.811291111E1;2.584415745E-1;2.156202413E-1
5.811703333E1;2.549741981E-1;2.155286214E-1
5.812116667E1;2.515114916E-1;2.154354111E-1
5.812533333E1;2.481068871E-1;2.152901589E-1
5.812947778E1;2.446653295E-1;2.151864292E-1
5.813363333E1;2.413342808E-1;2.150986155E-1
5.813780000E1;2.377495027E-1;2.150313411E-1
5.814195556E1;2.342582242E-1;2.149967706E-1
5.814610000E1;2.308183796E-1;2.149357641E-1
5.815025556E1;2.273289242E-1;2.149003682E-1
5.815443333E1;2.239262052E-1;2.148232230E-1
5.815856667E1;2.203739044E-1;2.147798788E-1
5.816271111E1;2.169573303E-1;2.147096296E-1
5.816686667E1;2.135041477E-1;2.146046181E-1
5.817102222E1;2.100645726E-1;2.144939039E-1
5.817517778E1;2.067169329E-1;2.143843915E-1
5.817932222E1;2.032043723E-1;2.142893944E-1
5.818346667E1;1.999389651E-1;2.142250832E-1
5.818764444E1;1.965552628E-1;2.141622360E-1
5.819178889E1;1.932228050E-1;2.141319656E-1
5.819593333E1;1.898730982E-1;2.140507773E-1
5.820008889E1;1.864487144E-1;2.139985339E-1
5.820424444E1;1.830266394E-1;2.138981479E-1
5.820838889E1;1.795712778E-1;2.138275671E-1
5.821254444E1;1.761363434E-1;2.137592589E-1
5.821672222E1;1.726857092E-1;2.136642561E-1
5.822084444E1;1.693402852E-1;2.135742894E-1
5.822501111E1;1.661365116E-1;2.134773707E-1
5.822915556E1;1.628947270E-1;2.133956997E-1
5.823333333E1;1.595510934E-1;2.133259971E-1
5.823747778E1;1.561161605E-1;2.132707804E-1
5.824162222E1;1.526822180E-1;2.132441146E-1
5.824578889E1;1.493330828E-1;2.131816391E-1
5.824992222E1;1.458782433E-1;2.131374820E-1
5.825407778E1;1.424978915E-1;2.130608658E-1
5.825823333E1;1.390064374E-1;2.130072636E-1
5.826238889E1;1.355810764E-1;2.129460682E-1
5.826653333E1;1.322099287E-1;2.128247769E-1
5.827068889E1;1.288266979E-1;2.127242793E-1
5.827484444E1;1.257192774E-1;2.125889384E-1
5.827900000E1;1.222763906E-1;2.125087206E-1
5.828315556E1;1.188562103E-1;2.124375392E-1
5.828730000E1;1.154353803E-1;2.124045002E-1
5.829145556E1;1.120269634E-1;2.123580360E-1
5.829561111E1;1.086560783E-1;2.122933116E-1
5.829975556E1;1.053129163E-1;2.122622845E-1
5.830390000E1;1.018967849E-1;2.121947337E-1
5.830806667E1;9.863730176E-2;2.121604453E-1
5.831222222E1;9.530070893E-2;2.120841579E-1
5.831637778E1;9.193051136E-2;2.119544790E-1
5.832052222E1;8.847771128E-2;2.118267690E-1
5.832467778E1;8.523957428E-2;2.117109434E-1
5.832883333E1;8.195800885E-2;2.116451140E-1
5.833298889E1;7.877771199E-2;2.115809169E-1
5.833712222E1;7.538379295E-2;2.115172420E-1
5.834128889E1;7.197546147E-2;2.114709236E-1
5.834544444E1;6.863177582E-2;2.114017958E-1
5.834960000E1;6.517120636E-2;2.113563995E-1
5.835375556E1;6.182694543E-2;2.112913266E-1
5.835790000E1;5.826573966E-2;2.112566605E-1
5.836204444E1;5.479139875E-2;2.111846307E-1
5.836621111E1;5.152501895E-2;2.110875092E-1
5.837036667E1;4.817355700E-2;2.109865676E-1
5.837451111E1;4.502752288E-2;2.108636032E-1
5.837866667E1;4.159856292E-2;2.107823211E-1
5.838282222E1;3.819644855E-2;2.107248010E-1
5.838696667E1;3.478029806E-2;2.106827074E-1
5.839112222E1;3.134579912E-2;2.106209373E-1
5.839527778E1;2.802622394E-2;2.105331909E-1
5.839942222E1;2.448072038E-2;2.104516482E-1
5.840357778E1;2.106942081E-2;2.103725020E-1
5.840773333E1;1.765768540E-2;2.103398519E-1
5.841190000E1;1.412042653E-2;2.102586364E-1
5.841604444E1;1.083882516E-2;2.101990990E-1
5.842020000E1;7.665173906E-3;2.100844097E-1
5.842435556E1;4.279800322E-3;2.099912040E-1
5.842850000E1;8.253680194E-4;2.099201416E-1
5.843265556E1;-2.579963774E-3;2.098672078E-1
5.843680000E1;-6.031030814E-3;2.097981241E-1
5.844095556E1;-9.487774199E-3;2.097192445E-1
5.844510000E1;-1.276388867E-2;2.096336046E-1
5.844927778E1;-1.635857557E-2;2.095548883E-1
5.845342222E1;-1.973950467E-2;2.094949390E-1
5.845756667E1;-2.324585335E-2;2.094680268E-1
5.846173333E1;-2.677497443E-2;2.093815693E-1
5.846587778E1;-3.011919297E-2;2.092916773E-1
5.847005556E1;-3.349880806E-2;2.091872614E-1
5.847418889E1;-3.684226243E-2;2.091201021E-1
5.847833333E1;-4.014973081E-2;2.090404198E-1
5.848247778E1;-4.347700571E-2;2.090021648E-1
5.848664444E1;-4.691439627E-2;2.089301681E-1
5.849080000E1;-5.034718706E-2;2.088569098E-1
5.849494444E1;-5.373365675E-2;2.087691666E-1
5.849910000E1;-5.723598611E-2;2.086979044E-1
5.850325556E1;-6.068260335E-2;2.086321049E-1
5.850740000E1;-6.418397762E-2;2.085725881E-1
5.851156667E1;-6.762898719E-2;2.084691584E-1
5.851571111E1;-7.099796559E-2;2.083569751E-1
5.851988889E1;-7.450881863E-2;2.082525378E-1
5.852404444E1;-7.773883021E-2;2.081736113E-1
5.852817778E1;-8.144453255E-2;2.081226802E-1
5.853233333E1;-8.492450584E-2;2.080989051E-1
5.853648889E1;-8.837596265E-2;2.080506331E-1
5.854062222E1;-9.191065268E-2;2.079846708E-1
5.854478889E1;-9.532679863E-2;2.078791274E-1
5.854893333E1;-9.884784175E-2;2.078074380E-1
5.855310000E1;-1.023358494E-1;2.077423850E-1
5.855724444E1;-1.058233053E-1;2.076965114E-1
5.856140000E1;-1.092860228E-1;2.075702689E-1
5.856554444E1;-1.126770767E-1;2.074560163E-1
5.856970000E1;-1.161979829E-1;2.073550190E-1
5.857386667E1;-1.196289293E-1;2.072788022E-1
5.857801111E1;-1.231755244E-1;2.072202960E-1
5.858217778E1;-1.266487510E-1;2.071923568E-1
5.858631111E1;-1.300954955E-1;2.071275490E-1
5.859047778E1;-1.336069221E-1;2.070372509E-1
5.859462222E1;-1.370349695E-1;2.069584866E-1
5.859877778E1;-1.405517984E-1;2.069015765E-1
5.860292222E1;-1.440138067E-1;2.068540467E-1
5.860707778E1;-1.475183239E-1;2.068417300E-1
5.861123333E1;-1.509953540E-1;2.067100135E-1
5.861538889E1;-1.543888704E-1;2.065904779E-1
5.861954444E1;-1.579101847E-1;2.064744884E-1
5.862368889E1;-1.613393646E-1;2.063991201E-1
5.862784444E1;-1.648527113E-1;2.063499363E-1
5.863200000E1;-1.683262465E-1;2.062967037E-1
5.863614444E1;-1.717712741E-1;2.062237124E-1
5.864030000E1;-1.752542304E-1;2.061249101E-1
5.864446667E1;-1.787113365E-1;2.060572911E-1
5.864861111E1;-1.822503762E-1;2.060173181E-1
5.865275556E1;-1.856867108E-1;2.059809677E-1
5.865691111E1;-1.891935938E-1;2.059317736E-1
5.866105556E1;-1.926529919E-1;2.057837780E-1
5.866522222E1;-1.960208130E-1;2.056776202E-1
5.866936667E1;-1.995394651E-1;2.055716747E-1
5.867351111E1;-2.030239475E-1;2.055049931E-1
5.867767778E1;-2.065376547E-1;2.054700648E-1
5.868183333E1;-2.100057467E-1;2.053949728E-1
5.868597778E1;-2.134792357E-1;2.053269497E-1
5.869013333E1;-2.169419459E-1;2.052182884E-1
5.869430000E1;-2.203997501E-1;2.051524674E-1
5.869845556E1;-2.239363864E-1;2.051210325E-1
5.870260000E1;-2.273492264E-1;2.050677783E-1
5.870674444E1;-2.308695305E-1;2.050186042E-1
5.871091111E1;-2.342976439E-1;2.048730478E-1
5.871505556E1;-2.377163697E-1;2.047648541E-1
5.871920000E1;-2.412155725E-1;2.046656026E-1
5.872336667E1;-2.446718878E-1;2.046092033E-1
5.872751111E1;-2.481905729E-1;2.045682658E-1
5.873165556E1;-2.516195492E-1;2.044955961E-1
5.873582222E1;-2.550415223E-1;2.044025863E-1
5.873997778E1;-2.585331911E-1;2.043002113E-1
5.874413333E1;-2.582513004E-1;2.043060016E-1
5.874827778E1;-2.552146681E-1;2.043496887E-1
5.875243333E1;-2.521376339E-1;2.044284973E-1
5.875662222E1;-2.489155251E-1;2.044694062E-1
5.876073333E1;-2.458015553E-1;2.044425062E-1
5.876488889E1;-2.423526112E-1;2.044084827E-1
5.876904444E1;-2.388666903E-1;2.044808774E-1
5.877318889E1;-2.359666436E-1;2.046439879E-1
5.877735556E1;-2.326920167E-1;2.047622051E-1
5.878151111E1;-2.297504937E-1;2.048514296E-1
5.878565556E1;-2.265485660E-1;2.049167184E-1
5.878981111E1;-2.234426926E-1;2.049127277E-1
5.879395556E1;-2.203450209E-1;2.049596360E-1
5.879813333E1;-2.171224663E-1;2.049826610E-1
